id,title,artist,favorite,latitude,longitude,date
6237240,We Can,LeAnn Rimes,false,0.0,0.0,07/17/2019 07:38:52
5958154,Love Shack,The B-52's,false,0.0,0.0,07/17/2019 07:34:13
5431429,In My Blood,Shawn Mendes,false,0.0,0.0,07/17/2019 07:25:27
5174444,Chocolate,The 1975,false,0.0,0.0,07/17/2019 07:21:10
4928528,Style,Taylor Swift,false,0.0,0.0,07/17/2019 07:17:04
4774140,Crush,Jennifer Paige,false,0.0,0.0,07/17/2019 07:14:29
4436447,The Game of Love (Main / Radio Mix),Santana,false,0.0,0.0,07/17/2019 07:08:52
4279478,I'm Gonna Be (500 Miles),The Proclaimers,false,0.0,0.0,07/17/2019 07:06:15
3976845,Wolves,Selena Gomez,false,0.0,0.0,07/17/2019 07:01:12
3173298,Electricity,Silk City & Dua Lipa,false,0.0,0.0,07/17/2019 06:47:49
2985973,You're Only Human,Billy Joel,false,0.0,0.0,07/17/2019 06:44:41
2423923,Cupid's Chokehold / Breakfast In America,Gym Class Heroes,false,0.0,0.0,07/17/2019 06:35:19
2076787,Lost In Japan,Shawn Mendes,false,0.0,0.0,07/17/2019 06:29:32
